ID	Gene	GDM category	HGNC_ID	NCBI_ID	MIMNumber		
3519	EBNA1BP2	blue	HGNC:15531	10969	614443		
9445	EBP	red	HGNC:3133	10682	300205		
5334	EBPL	blue	HGNC:18061	84650			
3654	ECD	blue	HGNC:17029	11319	616464		
9481	ECE1	blue	HGNC:3146	1889	600423		
2141	ECE2	blue	HGNC:13275	9718	610145		
9482	ECEL1	red	HGNC:3147	9427	605896		
9484	ECH1	blue	HGNC:3149	1891	600696		
7551	ECHDC1	blue	HGNC:21489	55862	612136		
8383	ECHDC2	blue	HGNC:23408	55268			
8440	ECHDC3	blue	HGNC:23489	79746			
9486	ECHS1	red	HGNC:3151	1892	602292		
11264	ECI1	blue	HGNC:2703	1632	600305		
2967	ECI2	blue	HGNC:14601	10455	608024		
9487	ECM1	red	HGNC:3153	1893	602201		
9488	ECM2	blue	HGNC:3154	1842	603479		
12280	ECPAS	blue	HGNC:29020	23392	616694		
14623	ECSCR	blue	HGNC:35454	641700	615736		
12732	ECSIT	blue	HGNC:29548	51295	608388		
9489	ECT2	blue	HGNC:3155	1894	600586		
7346	ECT2L	blue	HGNC:21118	345930			
9490	EDA	red	HGNC:3157	1896	300451		
5089	EDA2R	blue	HGNC:17756	60401	300276		
12206	EDAR	red	HGNC:2895	10913	604095		
2785	EDARADD	red	HGNC:14341	128178	606603		
10600	EDC3	blue	HGNC:26114	80153	609842		
3760	EDC4	blue	HGNC:17157	23644	606030		
16217	EDDM13	blue	HGNC:53168	100506374			
3601	EDDM3A	blue	HGNC:16978	10876	611580		
6186	EDDM3B	blue	HGNC:19223	64184	611582		
5998	EDEM1	blue	HGNC:18967	9695	607673		
4041	EDEM2	blue	HGNC:15877	55741	610302		
4682	EDEM3	blue	HGNC:16787	80267	610214		
9492	EDF1	blue	HGNC:3164	8721	605107		
13681	EDIL3	blue	HGNC:3173	10085	606018		
13689	EDN1	blue	HGNC:3176	1906	131240		
13690	EDN2	blue	HGNC:3177	1907	131241		
13691	EDN3	red	HGNC:3178	1908	131242		
13693	EDNRA	red	HGNC:3179	1909	131243		
13700	EDNRB	red	HGNC:3180	1910	131244		
8003	EDRF1	blue	HGNC:24640	26098			
13721	EEA1	blue	HGNC:3185	8411	605070		
13731	EED	red	HGNC:3188	8726	605984		
13733	EEF1A1	blue	HGNC:3189	1915	130590		
13745	EEF1A2	red	HGNC:3192	1917	602959		
11397	EEF1AKMT1	blue	HGNC:27351	221143			
14285	EEF1AKMT2	blue	HGNC:33787	399818			
9621	EEF1AKMT3	blue	HGNC:24936	25895	615258		
16260	EEF1AKMT4	blue	HGNC:53611	110599564			
13808	EEF1B2	blue	HGNC:3208	1933	600655		
13810	EEF1D	blue	HGNC:3211	1936	130592		
13811	EEF1E1	blue	HGNC:3212	9521	609206		
13812	EEF1G	blue	HGNC:3213	1937	130593		
13813	EEF2	blue	HGNC:3214	1938	130610		
9153	EEF2K	blue	HGNC:24615	29904	606968		
13833	EEF2KMT	blue	HGNC:32221	196483	615263		
9152	EEFSEC	blue	HGNC:24614	60678	607695		
7852	EEPD1	blue	HGNC:22223	80820	617192		
10242	EFCAB1	blue	HGNC:25678	79645			
14530	EFCAB10	blue	HGNC:34531	100130771			
6834	EFCAB11	blue	HGNC:20357	90141			
11593	EFCAB12	blue	HGNC:28061	90288			
11124	EFCAB13	blue	HGNC:26864	124989			
12307	EFCAB14	blue	HGNC:29051	9813			
11664	EFCAB2	blue	HGNC:28166	84288			
10762	EFCAB3	blue	HGNC:26379	146779			
9191	EFCAB5	blue	HGNC:24801	374786			
8865	EFCAB6	blue	HGNC:24204	64800			
12599	EFCAB7	blue	HGNC:29379	84455			
14531	EFCAB8	blue	HGNC:34532	388795			
14529	EFCAB9	blue	HGNC:34530	285588			
10252	EFCC1	blue	HGNC:25692	79825			
13821	EFEMP1	red	HGNC:3218	2202	601548		
13822	EFEMP2	red	HGNC:3219	30008	604633		
10722	EFHB	blue	HGNC:26330	151651			
4452	EFHC1	grey-red	HGNC:16406	114327	608815		
9289	EFHC2	blue	HGNC:26233	80258	300817		
12739	EFHD1	blue	HGNC:29556	80303	611617		
12050	EFHD2	blue	HGNC:28670	79180	616450		
10329	EFL1	grey-red	HGNC:25789	79631			
13829	EFNA1	blue	HGNC:3221	1942	191164		
13831	EFNA2	blue	HGNC:3222	1943	602756		
13837	EFNA3	blue	HGNC:3223	1944	601381		
13841	EFNA4	blue	HGNC:3224	1945	601380		
13843	EFNA5	blue	HGNC:3225	1946	601535		
13844	EFNB1	red	HGNC:3226	1947	300035		
13845	EFNB2	grey-blue	HGNC:3227	1948	600527		
13847	EFNB3	blue	HGNC:3228	1949	602297		
12227	EFR3A	blue	HGNC:28970	23167	611798		
12397	EFR3B	blue	HGNC:29155	22979	616797		
4787	EFS	blue	HGNC:16898	10278	609906		
13622	EFTUD2	red	HGNC:30858	9343	603892		
13851	EGF	blue	HGNC:3229	1950	131530		
13875	EGFL6	blue	HGNC:3235	25975	300239		
6985	EGFL7	blue	HGNC:20594	51162	608582		
2538	EGFL8	blue	HGNC:13944	80864	609897		
11083	EGFLAM	blue	HGNC:26810	133584			
13877	EGFR	red	HGNC:3236	1956	131550		
1798	EGLN1	red	HGNC:1232	54583	606425		
3005	EGLN2	blue	HGNC:14660	112398	606424		
3006	EGLN3	blue	HGNC:14661	112399	606426		
13883	EGR1	blue	HGNC:3238	1958	128990		
13887	EGR2	red	HGNC:3239	1959	129010		
13894	EGR3	blue	HGNC:3240	1960	602419		
13899	EGR4	blue	HGNC:3241	1961	128992		
12385	EHBP1	blue	HGNC:29144	23301	609922		
13488	EHBP1L1	blue	HGNC:30682	254102			
13906	EHD1	blue	HGNC:3242	10938	605888		
13911	EHD2	blue	HGNC:3243	30846	605890		
13914	EHD3	blue	HGNC:3244	30845	605891		
13917	EHD4	blue	HGNC:3245	30844	605892		
13921	EHF	blue	HGNC:3246	26298	605439		
13930	EHHADH	grey-blue	HGNC:3247	1962	607037		
8012	EHMT1	red	HGNC:24650	79813	607001		
2647	EHMT2	blue	HGNC:14129	10919	604599		
2142	EI24	blue	HGNC:13276	9538	605170		
1671	EID1	blue	HGNC:1191	23741	605894		
11741	EID2	blue	HGNC:28292	163126	609773		
11071	EID2B	blue	HGNC:26796	126272			
14025	EID3	blue	HGNC:32961	493861	612986		
13939	EIF1	blue	HGNC:3249	10209			
11648	EIF1AD	blue	HGNC:28147	84285			
13941	EIF1AX	blue	HGNC:3250	1964	300186		
13942	EIF1AY	blue	HGNC:3252	9086	400014		
13579	EIF1B	blue	HGNC:30792	10289			
13946	EIF2A	blue	HGNC:3254	83939	609234		
9608	EIF2AK1	blue	HGNC:24921	27102	613635		
18725	EIF2AK2	blue	HGNC:9437	5610	176871		
13948	EIF2AK3	red	HGNC:3255	9451	604032		
6402	EIF2AK4	red	HGNC:19687	440275	609280		
13953	EIF2B1	red	HGNC:3257	1967	606686		
13955	EIF2B2	red	HGNC:3258	8892	606454		
13957	EIF2B3	red	HGNC:3259	8891	606273		
13960	EIF2B4	red	HGNC:3260	8890	606687		
13961	EIF2B5	red	HGNC:3261	8893	603945		
16913	EIF2D	blue	HGNC:6583	1939	613709		
13964	EIF2S1	blue	HGNC:3265	1965	603907		
13965	EIF2S2	blue	HGNC:3266	8894	603908		
13967	EIF2S3	red	HGNC:3267	1968	300161		
13985	EIF3A	blue	HGNC:3271	8661	602039		
13997	EIF3B	blue	HGNC:3280	8662	603917		
13994	EIF3C	blue	HGNC:3279	8663	603916		
10737	EIF3CL	blue	HGNC:26347	728689			
13991	EIF3D	blue	HGNC:3278	8664	603915		
13990	EIF3E	blue	HGNC:3277	3646	602210		
13989	EIF3F	blue	HGNC:3275	8665	603914		
13988	EIF3G	blue	HGNC:3274	8666	603913		
13987	EIF3H	blue	HGNC:3273	8667	603912		
13986	EIF3I	blue	HGNC:3272	8668	603911		
13981	EIF3J	blue	HGNC:3270	8669	603910		
8013	EIF3K	blue	HGNC:24656	27335	609596		
5403	EIF3L	blue	HGNC:18138	51386			
9033	EIF3M	blue	HGNC:24460	10480	609641		
13998	EIF4A1	blue	HGNC:3282	1973	602641		
13999	EIF4A2	blue	HGNC:3284	1974	601102		
5811	EIF4A3	red	HGNC:18683	9775	608546		
14000	EIF4B	blue	HGNC:3285	1975	603928		
14001	EIF4E	blue	HGNC:3287	1977	133440		
14076	EIF4E1B	blue	HGNC:33179	253314			
14008	EIF4E2	blue	HGNC:3293	9470	605895		
13717	EIF4E3	blue	HGNC:31837	317649	609896		
14002	EIF4EBP1	blue	HGNC:3288	1978	602223		
14003	EIF4EBP2	blue	HGNC:3289	1979	602224		
14005	EIF4EBP3	blue	HGNC:3290	8637	603483		
4608	EIF4ENIF1	grey-red	HGNC:16687	56478	607445		
14023	EIF4G1	blue	HGNC:3296	1981	600495		
14027	EIF4G2	blue	HGNC:3297	1982	602325		
14030	EIF4G3	blue	HGNC:3298	8672	603929		
723	EIF4H	blue	HGNC:12741	7458	603431		
14031	EIF5	blue	HGNC:3299	1983	601710		
14034	EIF5A	blue	HGNC:3300	1984	600187		
14035	EIF5A2	blue	HGNC:3301	56648	605782		
4915	EIF5AL1	blue	HGNC:17419	143244			
13580	EIF5B	blue	HGNC:30793	9669	606086		
16573	EIF6	blue	HGNC:6159	3692	602912		
1823	EIPR1	blue	HGNC:12383	7260	608998		
2681	ELAC1	blue	HGNC:14197	55520	608079		
2682	ELAC2	grey-red	HGNC:14198	60528	605367		
14037	ELANE	red	HGNC:3309	1991	130130		
14053	ELAVL1	blue	HGNC:3312	1994	603466		
14056	ELAVL2	blue	HGNC:3313	1993	601673		
14058	ELAVL3	blue	HGNC:3314	1995	603458		
14061	ELAVL4	blue	HGNC:3315	1996	168360		
14066	ELF1	blue	HGNC:3316	1997	189973		
14070	ELF2	blue	HGNC:3317	1998			
14077	ELF3	blue	HGNC:3318	1999	602191		
14082	ELF4	blue	HGNC:3319	2000	300775		
14086	ELF5	blue	HGNC:3320	2001	605169		
14062	ELFN1	blue	HGNC:33154	392617	614964		
12615	ELFN2	blue	HGNC:29396	114794			
14089	ELK1	blue	HGNC:3321	2002	311040		
14096	ELK3	blue	HGNC:3325	2004	600247		
14100	ELK4	blue	HGNC:3326	2005	600246		
8184	ELL	blue	HGNC:23114	8178	600284		
3688	ELL2	blue	HGNC:17064	22936	601874		
8183	ELL3	blue	HGNC:23113	80237	609885		
4387	ELMO1	blue	HGNC:16286	9844	606420		
3820	ELMO2	red	HGNC:17233	63916	606421		
4817	ELMO3	blue	HGNC:17289	79767	606422		
9946	ELMOD1	blue	HGNC:25334	55531	615456		
11625	ELMOD2	blue	HGNC:28111	255520	610196		
10634	ELMOD3	blue	HGNC:26158	84173	615427		
6497	ELMSAN1	blue	HGNC:19853	91748			
14104	ELN	red	HGNC:3327	2006	130160		
1448	ELOA	blue	HGNC:11620	6924	600786		
13562	ELOA2	blue	HGNC:30771	51224	609522		
7990	ELOA3	blue	HGNC:24617	162699			
9386	ELOA3B	blue	HGNC:31007	728929			
16177	ELOA3C	blue	HGNC:52410	107983955			
14168	ELOA3D	blue	HGNC:33511	100506888			
1446	ELOB	blue	HGNC:11619	6923	600787		
1445	ELOC	blue	HGNC:11617	6921	600788		
12068	ELOF1	blue	HGNC:28691	84337			
2840	ELOVL1	grey-red	HGNC:14418	64834	611813		
2838	ELOVL2	blue	HGNC:14416	54898	611814		
5322	ELOVL3	blue	HGNC:18047	83401	611815		
2837	ELOVL4	red	HGNC:14415	6785	605512		
7462	ELOVL5	grey-red	HGNC:21308	60481	611805		
3999	ELOVL6	blue	HGNC:15829	79071	611546		
10693	ELOVL7	blue	HGNC:26292	79993	614451		
16408	ELP1	grey-blue	HGNC:5959	8518	603722		
5485	ELP2	blue	HGNC:18248	55250	616054		
7058	ELP3	blue	HGNC:20696	55140	612722		
1494	ELP4	blue	HGNC:1171	26610	606985		
13444	ELP5	blue	HGNC:30617	23587	615019		
10483	ELP6	blue	HGNC:25976	54859	615020		
2839	ELSPBP1	blue	HGNC:14417	64100	607443		
13340	EMB	blue	HGNC:30465	133418	615669		
12213	EMC1	red	HGNC:28957	23065	616846		
11467	EMC10	blue	HGNC:27609	284361	614545		
12220	EMC2	blue	HGNC:28963	9694	607722		
8704	EMC3	blue	HGNC:23999	55831			
11572	EMC4	blue	HGNC:28032	51234	616245		
11849	EMC6	blue	HGNC:28430	83460			
8944	EMC7	blue	HGNC:24301	56851			
17695	EMC8	blue	HGNC:7864	10328	604886		
6768	EMC9	blue	HGNC:20273	51016			
4186	EMCN	blue	HGNC:16041	51705	608350		
14128	EMD	red	HGNC:3331	2010	300384		
9642	EME1	blue	HGNC:24965	146956	610885		
11365	EME2	blue	HGNC:27289	197342	610886		
4800	EMG1	grey-red	HGNC:16912	10436	611531		
5312	EMID1	blue	HGNC:18036	129080	608926		
6522	EMILIN1	blue	HGNC:19880	11117	130660		
6523	EMILIN2	blue	HGNC:19881	84034	608928		
4255	EMILIN3	blue	HGNC:16123	90187	608929		
14127	EML1	grey-red	HGNC:3330	2009	602033		
5311	EML2	blue	HGNC:18035	24139			
10976	EML3	blue	HGNC:26666	256364			
2070	EML4	blue	HGNC:1316	27436	607442		
5458	EML5	blue	HGNC:18197	161436			
14613	EML6	blue	HGNC:35412	400954			
14130	EMP1	blue	HGNC:3333	2012	602333		
14131	EMP2	red	HGNC:3334	2013	602334		
14134	EMP3	blue	HGNC:3335	2014	602335		
5344	EMSY	blue	HGNC:18071	56946	608574		
14141	EMX1	blue	HGNC:3340	2016	600034		
14142	EMX2	grey-blue	HGNC:3341	2018	600035		
14143	EN1	blue	HGNC:3342	2019	131290		
14145	EN2	blue	HGNC:3343	2020	131310		
5505	ENAH	blue	HGNC:18271	55740	609061		
14150	ENAM	red	HGNC:3344	10117	606585		
14152	ENC1	blue	HGNC:3345	8507	605173		
12374	ENDOD1	blue	HGNC:29129	23052			
14156	ENDOG	blue	HGNC:3346	2021	600440		
2809	ENDOU	blue	HGNC:14369	8909	606720		
10957	ENDOV	blue	HGNC:26640	284131			
14162	ENG	red	HGNC:3349	2022	131195		
7992	ENGASE	blue	HGNC:24622	64772	611898		
9219	ENHO	blue	HGNC:24838	375704			
9882	ENKD1	blue	HGNC:25246	84080			
11814	ENKUR	blue	HGNC:28388	219670	611025		
14166	ENO1	blue	HGNC:3350	2023	172430		
14175	ENO2	blue	HGNC:3353	2026	131360		
14176	ENO3	grey-red	HGNC:3354	2027	131370		
9502	ENO4	blue	HGNC:31670	387712	131375		
9142	ENOPH1	blue	HGNC:24599	58478			
13264	ENOSF1	blue	HGNC:30365	55556	607427		
10047	ENOX1	blue	HGNC:25474	55068	610914		
7914	ENOX2	blue	HGNC:2259	10495	300282		
14179	ENPEP	blue	HGNC:3355	2028	138297		
14182	ENPP1	red	HGNC:3356	5167	173335		
14183	ENPP2	blue	HGNC:3357	5168	601060		
14184	ENPP3	blue	HGNC:3358	5169	602182		
14186	ENPP4	blue	HGNC:3359	22875	617000		
2399	ENPP5	blue	HGNC:13717	59084	617001		
8384	ENPP6	blue	HGNC:23409	133121	616983		
8624	ENPP7	blue	HGNC:23764	339221	616997		
14191	ENSA	blue	HGNC:3360	2029	603061		
10742	ENTHD1	blue	HGNC:26352	150350			
14200	ENTPD1	grey-blue	HGNC:3363	953	601752		
14204	ENTPD2	blue	HGNC:3364	954	602012		
14205	ENTPD3	blue	HGNC:3365	956	603161		
2949	ENTPD4	blue	HGNC:14573	9583	607577		
14206	ENTPD5	blue	HGNC:3367	957	603162		
14207	ENTPD6	blue	HGNC:3368	955	603160		
6448	ENTPD7	blue	HGNC:19745	57089	616753		
9238	ENTPD8	blue	HGNC:24860	377841	616748		
149	ENTR1	blue	HGNC:10667	10807			
9022	ENY2	blue	HGNC:24449	56943			
11937	EOGT	red	HGNC:28526	285203	614789		
14227	EOMES	blue	HGNC:3372	8320	604615		
14235	EP300	red	HGNC:3373	2033	602700		
1716	EP400	blue	HGNC:11958	57634	606265		
14245	EPAS1	red	HGNC:3374	2034	603349		
14271	EPB41	red	HGNC:3377	2035	130500		
14279	EPB41L1	blue	HGNC:3378	2036	602879		
14287	EPB41L2	blue	HGNC:3379	2037	603237		
14293	EPB41L3	blue	HGNC:3380	23136	605331		
2143	EPB41L4A	blue	HGNC:13278	64097	612141		
6472	EPB41L4B	blue	HGNC:19818	54566	610340		
6473	EPB41L5	blue	HGNC:19819	57669	611730		
14300	EPB42	grey-blue	HGNC:3381	2038	177070		
6520	EPC1	blue	HGNC:19876	80314	610999		
9094	EPC2	blue	HGNC:24543	26122	611000		
1373	EPCAM	red	HGNC:11529	4072	185535		
4984	EPDR1	blue	HGNC:17572	54749			
12561	EPG5	red	HGNC:29331	57724	615068		
4943	EPGN	blue	HGNC:17470	255324			
14323	EPHA1	blue	HGNC:3385	2041	179610		
6594	EPHA10	blue	HGNC:19987	284656	611123		
14330	EPHA2	red	HGNC:3386	1969	176946		
14338	EPHA3	blue	HGNC:3387	2042	179611		
14345	EPHA4	blue	HGNC:3388	2043	602188		
14348	EPHA5	blue	HGNC:3389	2044	600004		
6231	EPHA6	blue	HGNC:19296	285220	600066		
14356	EPHA7	blue	HGNC:3390	2045	602190		
14362	EPHA8	blue	HGNC:3391	2046	176945		
14366	EPHB1	blue	HGNC:3392	2047	600600		
14368	EPHB2	blue	HGNC:3393	2048	600997		
14371	EPHB3	blue	HGNC:3394	2049	601839		
14374	EPHB4	red	HGNC:3395	2050	600011		
14376	EPHB6	blue	HGNC:3396	2051	602757		
14390	EPHX1	grey-blue	HGNC:3401	2052	132810		
14391	EPHX2	blue	HGNC:3402	2053	132811		
8621	EPHX3	blue	HGNC:23760	79852			
8618	EPHX4	blue	HGNC:23758	253152			
14401	EPM2A	red	HGNC:3413	7957	607566		
6438	EPM2AIP1	blue	HGNC:19735	9852	607911		
7618	EPN1	blue	HGNC:21604	29924	607262		
5773	EPN2	blue	HGNC:18639	22905	607263		
5476	EPN3	blue	HGNC:18235	55040	607264		
14402	EPO	grey-blue	HGNC:3415	2056	133170		
14511	EPOP	blue	HGNC:34493	100170841			
14403	EPOR	grey-red	HGNC:3416	2057	133171		
4091	EPPIN	blue	HGNC:15932	57119	609031		
3548	EPPK1	blue	HGNC:15577	83481	607553		
14404	EPRS	grey-red	HGNC:3418	2058	138295		
14406	EPS15	blue	HGNC:3419	2060	600051		
7997	EPS15L1	blue	HGNC:24634	58513	616826		
14407	EPS8	grey-red	HGNC:3420	2059	600206		
7449	EPS8L1	blue	HGNC:21295	54869	614987		
7450	EPS8L2	grey-red	HGNC:21296	64787	614988		
7451	EPS8L3	grey-red	HGNC:21297	79574	614989		
4488	EPSTI1	blue	HGNC:16465	94240	607441		
14412	EPX	grey-blue	HGNC:3423	8288	131399		
13383	EPYC	blue	HGNC:3053	1833	601657		
2326	EQTN	blue	HGNC:1359	54586			
14415	ERAL1	blue	HGNC:3424	26284	607435		
5435	ERAP1	blue	HGNC:18173	51752	606832		
12689	ERAP2	blue	HGNC:29499	64167	609497		
16105	ERAS	blue	HGNC:5174	3266	300437		
14426	ERBB2	blue	HGNC:3430	2064	164870		
14430	ERBB3	blue	HGNC:3431	2065	190151		
14431	ERBB4	grey-blue	HGNC:3432	2066	600543		
4008	ERBIN	blue	HGNC:15842	55914	606944		
3696	ERC1	blue	HGNC:17072	23085	607127		
13747	ERC2	blue	HGNC:31922	26059			
14432	ERCC1	red	HGNC:3433	2067	126380		
14436	ERCC2	red	HGNC:3434	2068	126340		
14443	ERCC3	red	HGNC:3435	2071	133510		
14449	ERCC4	red	HGNC:3436	2072	133520		
14452	ERCC5	red	HGNC:3437	2073	133530		
14453	ERCC6	red	HGNC:3438	2074	609413		
7124	ERCC6L	blue	HGNC:20794	54821	300687		
11167	ERCC6L2	red	HGNC:26922	375748	615667		
14457	ERCC8	red	HGNC:3439	1161	609412		
14481	EREG	blue	HGNC:3443	2069	602061		
14491	ERF	red	HGNC:3444	2077	611888		
11022	ERFE	blue	HGNC:26727	151176	615099		
14504	ERG	blue	HGNC:3446	2078	165080		
1642	ERG28	blue	HGNC:1187	11161	604576		
12448	ERGIC1	grey-blue	HGNC:29205	57222			
13147	ERGIC2	blue	HGNC:30208	51290	612236		
4086	ERGIC3	blue	HGNC:15927	51614	616971		
14505	ERH	blue	HGNC:3447	2079	601191		
8703	ERI1	blue	HGNC:23994	90459	608739		
13392	ERI2	blue	HGNC:30541	112479			
3846	ERI3	blue	HGNC:17276	79033	609917		
11336	ERICH1	blue	HGNC:27234	157697			
15392	ERICH2	blue	HGNC:44395	285141			
9952	ERICH3	blue	HGNC:25346	127254			
14515	ERICH4	blue	HGNC:34497	100170765			
11092	ERICH5	blue	HGNC:26823	203111			
12000	ERICH6	blue	HGNC:28602	131831			
10874	ERICH6B	blue	HGNC:26523	220081			
9857	ERLEC1	blue	HGNC:25222	27248	611229		
3571	ERLIN1	grey-red	HGNC:16947	10613	611604		
2303	ERLIN2	red	HGNC:1356	11160	611605		
3942	ERMAP	blue	HGNC:15743	114625	609017		
7296	ERMARD	grey-blue	HGNC:21056	55780	615532		
12451	ERMN	blue	HGNC:29208	57471	610072		
8581	ERMP1	blue	HGNC:23703	79956	611156		
14507	ERN1	blue	HGNC:3449	2081	604033		
3566	ERN2	blue	HGNC:16942	10595	604034		
2145	ERO1A	blue	HGNC:13280	30001	615435		
2798	ERO1B	blue	HGNC:14355	56605	615437		
10850	ERP27	blue	HGNC:26495	121506	610642		
2444	ERP29	blue	HGNC:13799	10961	602287		
5538	ERP44	blue	HGNC:18311	23071	609170		
5447	ERRFI1	blue	HGNC:18185	54206	608069		
14532	ERV3-1	blue	HGNC:3454	2086			
14306	ERVFRD-1	blue	HGNC:33823	405754			
9564	ERVMER34-1	blue	HGNC:42970	100288413			
10853	ERVV-1	blue	HGNC:26501	147664			
14989	ERVV-2	blue	HGNC:39051	100271846			
2273	ERVW-1	blue	HGNC:13525	30816			
4944	ESAM	blue	HGNC:17474	90952	614281		
8008	ESCO1	blue	HGNC:24645	114799	609674		
11334	ESCO2	red	HGNC:27230	157570	609353		
14537	ESD	blue	HGNC:3465	2098	133280		
4059	ESF1	blue	HGNC:15898	51575			
14538	ESM1	blue	HGNC:3466	11082	601521		
4746	ESPL1	blue	HGNC:16856	9700	604143		
2146	ESPN	red	HGNC:13281	83715	606351		
11537	ESPNL	blue	HGNC:27937	339768			
14539	ESR1	grey-blue	HGNC:3467	2099	133430		
14540	ESR2	blue	HGNC:3468	2100	601663		
10473	ESRP1	blue	HGNC:25966	54845	612959		
10630	ESRP2	blue	HGNC:26152	80004	612960		
14542	ESRRA	blue	HGNC:3471	2101	601998		
14543	ESRRB	red	HGNC:3473	2103	602167		
14544	ESRRG	grey-blue	HGNC:3474	2104	602969		
4708	ESS2	blue	HGNC:16817	8220	601755		
3129	ESX1	blue	HGNC:14865	80712	300154		
12723	ESYT1	blue	HGNC:29534	23344	616670		
7844	ESYT2	blue	HGNC:22211	57488	616691		
8939	ESYT3	blue	HGNC:24295	83850	616692		
8009	ETAA1	blue	HGNC:24648	54465	613196		
15379	ETDB	blue	HGNC:44269	100129515			
14545	ETF1	red	HGNC:3477	2107	600285		
14547	ETFA	red	HGNC:3481	2108	608053		
14548	ETFB	red	HGNC:3482	2109	130410		
12108	ETFBKMT	blue	HGNC:28739	254013	615256		
14549	ETFDH	red	HGNC:3483	2110	231675		
11281	ETFRF1	blue	HGNC:27052	144363			
8301	ETHE1	red	HGNC:23287	23474	608451		
8010	ETNK1	blue	HGNC:24649	55500	609858		
10151	ETNK2	blue	HGNC:25575	55224	609859		
2829	ETNPPL	blue	HGNC:14404	64850	614682		
14550	ETS1	blue	HGNC:3488	2113	164720		
14551	ETS2	blue	HGNC:3489	2114	164740		
14553	ETV1	blue	HGNC:3490	2115	600541		
14554	ETV2	blue	HGNC:3491	2116	609358		
14555	ETV3	blue	HGNC:3492	2117	164873		
14313	ETV3L	blue	HGNC:33834	440695			
14556	ETV4	blue	HGNC:3493	2118	600711		
14557	ETV5	blue	HGNC:3494	2119	601600		
14558	ETV6	red	HGNC:3495	2120	600618		
5424	ETV7	blue	HGNC:18160	51513	605255		
10347	EVA1A	blue	HGNC:25816	84141			
10132	EVA1B	blue	HGNC:25558	55194			
2121	EVA1C	blue	HGNC:13239	59271			
14560	EVC	red	HGNC:3497	2121	604831		
6449	EVC2	red	HGNC:19747	132884	607261		
14562	EVI2A	blue	HGNC:3499	2123	158380		
14564	EVI2B	blue	HGNC:3500	2124	158381		
14565	EVI5	blue	HGNC:3501	7813	602942		
13339	EVI5L	blue	HGNC:30464	115704			
6736	EVL	blue	HGNC:20234	51466	616912		
14566	EVPL	blue	HGNC:3503	2125	601590		
14593	EVPLL	blue	HGNC:35236	645027			
14567	EVX1	blue	HGNC:3506	2128	142996		
14568	EVX2	blue	HGNC:3507	344191	142991		
14569	EWSR1	blue	HGNC:3508	2130	133450		
11919	EXD1	blue	HGNC:28507	161829			
6721	EXD2	blue	HGNC:20217	55218	616940		
10521	EXD3	blue	HGNC:26023	54932			
14570	EXO1	blue	HGNC:3511	9156	606063		
10601	EXO5	blue	HGNC:26115	64789			
13278	EXOC1	blue	HGNC:30380	55763	607879		
16236	EXOC1L	blue	HGNC:53433	644145			
9645	EXOC2	blue	HGNC:24968	55770	615329		
13276	EXOC3	blue	HGNC:30378	11336	608186		
11451	EXOC3L1	blue	HGNC:27540	283849	614117		
13116	EXOC3L2	blue	HGNC:30162	90332	616927		
6659	EXOC3L4	blue	HGNC:20120	91828			
13286	EXOC4	blue	HGNC:30389	60412	608185		
165	EXOC5	blue	HGNC:10696	10640	604469		
8242	EXOC6	blue	HGNC:23196	54536	609672		
3706	EXOC6B	grey-red	HGNC:17085	23233	607880		
8256	EXOC7	blue	HGNC:23214	23265	608163		
8015	EXOC8	blue	HGNC:24659	149371	615283		
14158	EXOG	blue	HGNC:3347	9941	604051		
3856	EXOSC1	blue	HGNC:17286	51013	606493		
18483	EXOSC10	blue	HGNC:9138	5394	605960		
3716	EXOSC2	grey-red	HGNC:17097	23404	602238		
5243	EXOSC3	red	HGNC:17944	51010	606489		
5451	EXOSC4	blue	HGNC:18189	54512	606491		
8018	EXOSC5	blue	HGNC:24662	56915	606492		
6060	EXOSC6	blue	HGNC:19055	118460	606490		
11626	EXOSC7	blue	HGNC:28112	23016	606488		
3660	EXOSC8	grey-red	HGNC:17035	11340	606019		
18482	EXOSC9	red	HGNC:9137	5393	606180		
13416	EXPH5	red	HGNC:30578	23086	612878		
14572	EXT1	red	HGNC:3512	2131	608177		
14576	EXT2	red	HGNC:3513	2132	608210		
14577	EXTL1	blue	HGNC:3515	2134	601738		
14582	EXTL2	blue	HGNC:3516	2135	602411		
14586	EXTL3	red	HGNC:3518	2137	605744		
14587	EYA1	red	HGNC:3519	2138	601653		
14589	EYA2	blue	HGNC:3520	2139	601654		
14591	EYA3	blue	HGNC:3521	2140	601655		
14592	EYA4	red	HGNC:3522	2070	603550		
7582	EYS	red	HGNC:21555	346007	612424		
14598	EZH1	blue	HGNC:3526	2145	601674		
14599	EZH2	red	HGNC:3527	2146	601573		
688	EZR	grey-blue	HGNC:12691	7430	123900		
14600	F10	red	HGNC:3528	2159	613872		
14601	F11	red	HGNC:3529	2160	264900		
3027	F11R	blue	HGNC:14685	50848	605721		
14602	F12	red	HGNC:3530	2161	610619		
14603	F13A1	red	HGNC:3531	2162	134570		
14604	F13B	red	HGNC:3534	2165	134580		
14605	F2	red	HGNC:3535	2147	176930		
14606	F2R	blue	HGNC:3537	2149	187930		
14607	F2RL1	blue	HGNC:3538	2150	600933		
14608	F2RL2	blue	HGNC:3539	2151	601919		
14609	F2RL3	blue	HGNC:3540	9002	602779		
14611	F3	blue	HGNC:3541	2152	134390		
